class,guid,centreOfMassX,centreOfMassY,centreOfMassZ,surfaceArea,maxFaceMass,edgeCount,edgeLenSum,segment_no
AT,5b8c7ab1-0002-cda5-3135-333539343038,616872.0984,-10585.49721,2887.779102,128217.8958,53963.95765,45,2328.998048,scw-C3-JD-27
AT,5b8c7ab1-0002-cda8-3135-333539343038,617081.0243,4696.193367,2886.744999,331034.1772,73199.99503,48,6392.866897,scw-C3-JD-27
AT,5b8c7ab1-0002-cdab-3135-333539343038,616918.9757,4696.193367,2886.745007,331034.1611,73199.98789,48,6392.866772,scw-C3-JD-27
AT,5b8c7ab1-0002-cdae-3135-333539343038,617081.0243,3496.193267,2916.744999,331034.1772,73199.99503,48,6392.866897,scw-C3-JD-27
AT,5b8c7ab1-0002-cdb1-3135-333539343038,616918.9757,3496.193267,2916.745007,331034.1611,73199.98789,48,6392.866772,scw-C3-JD-27
AT,5b8c7ab1-0002-cdb4-3135-333539343038,617000,4700.000034,3294.189657,549182.5196,249695.5731,123,5799.137355,scw-C3-JD-27
AT,5b8c7ab1-0002-cdbb-3135-333539343038,617000,4718.000034,3444.909006,197258.3548,86086.23237,174,4063.736255,scw-C3-JD-27
AT,5b8c7ab1-0002-cdc2-3135-333539343038,617000,4682.000034,3444.909006,197258.3548,86086.23237,174,4063.736255,scw-C3-JD-27
AT,5b8c7ab1-0002-cdc9-3135-333539343038,616840,4766.210121,3130.340089,48984.57374,18739.23697,45,1450.609981,scw-C3-JD-27
AT,5b8c7ab1-0002-cdcc-3135-333539343038,616840,4634.720932,3132.423333,47763.27113,18226.8432,45,1430.958474,scw-C3-JD-27
AT,5b8c7ab1-0002-cdcf-3135-333539343038,617160,4766.210121,3130.340089,48984.57374,18739.23697,45,1450.609981,scw-C3-JD-27
AT,5b8c7ab1-0002-cdd2-3135-333539343038,617160,4634.720932,3132.423333,47763.27113,18226.8432,45,1430.958474,scw-C3-JD-27
AT,5b8c7ab1-0002-cdd5-3135-333539343038,617127.9016,4605.553567,2862.277697,128217.8957,53963.95762,45,2328.998047,scw-C3-JD-27
AT,5b8c7ab1-0002-cdd8-3135-333539343038,617127.9016,4785.497343,2857.77912,128217.9132,53963.96583,45,2328.998151,scw-C3-JD-27
AT,5b8c7ab1-0002-cddb-3135-333539343038,616872.0984,4605.553567,2862.277715,128217.9132,53963.96586,45,2328.998152,scw-C3-JD-27
AT,5b8c7ab1-0002-cdde-3135-333539343038,616872.0984,4785.497343,2857.779102,128217.8958,53963.95765,45,2328.998048,scw-C3-JD-27
AT,5b8c7ab1-0002-cde1-3135-333539343038,617000,3499.999934,3310.924405,518414.7366,234894.4811,123,5682.57744,scw-C3-JD-27
AT,5b8c7ab1-0002-cde8-3135-333539343038,617000,3517.999934,3444.909006,197258.3548,86086.23237,174,4063.736255,scw-C3-JD-27
AT,5b8c7ab1-0002-cdef-3135-333539343038,617000,3481.999934,3444.909006,197258.3548,86086.23237,174,4063.736255,scw-C3-JD-27
AT,5b8c7ab1-0002-cdf6-3135-333539343038,616840,3566.210021,3160.340089,48984.57374,18739.23697,45,1450.609981,scw-C3-JD-27
AT,5b8c7ab1-0002-cdf9-3135-333539343038,616840,3434.720832,3162.423333,47763.27113,18226.8432,45,1430.958474,scw-C3-JD-27
AT,5b8c7ab1-0002-cdfc-3135-333539343038,617160,3566.210021,3160.340089,48984.57374,18739.23697,45,1450.609981,scw-C3-JD-27
AT,5b8c7ab1-0002-cdff-3135-333539343038,617160,3434.720832,3162.423333,47763.27113,18226.8432,45,1430.958474,scw-C3-JD-27
AT,5b8c7ab1-0002-ce02-3135-333539343038,617127.9016,3405.553467,2892.277697,128217.8957,53963.95762,45,2328.998047,scw-C3-JD-27
AT,5b8c7ab1-0002-ce05-3135-333539343038,617127.9016,3585.497243,2887.77912,128217.9132,53963.96583,45,2328.998151,scw-C3-JD-27
AT,5b8c7ab1-0002-ce08-3135-333539343038,616872.0984,3405.553467,2892.277715,128217.9132,53963.96586,45,2328.998152,scw-C3-JD-27
AT,5b8c7ab1-0002-ce0b-3135-333539343038,616872.0984,3585.497243,2887.779102,128217.8958,53963.95765,45,2328.998048,scw-C3-JD-27
AT,5b8c7ab1-0002-ce0e-3135-333539343038,624581.6697,-11696.18918,2886.579023,330514.173,73199.99372,48,6388.866864,scw-C3-JD-27
AT,5b8c7ab1-0002-ce11-3135-333539343038,624418.3302,-11696.18918,2886.579034,330514.1653,73199.98985,48,6388.866805,scw-C3-JD-27
AT,5b8c7ab1-0002-ce14-3135-333539343038,624581.6697,-10496.18908,2916.579023,330514.173,73199.99372,48,6388.866864,scw-C3-JD-27
AT,5b8c7ab1-0002-ce17-3135-333539343038,624418.3302,-10496.18908,2916.579034,330514.1653,73199.98985,48,6388.866805,scw-C3-JD-27
AT,5b8c7ab1-0002-ce1a-3135-333539343038,624500,-11700,3294.189657,549182.5196,249695.5731,123,5799.137355,scw-C3-JD-27
AT,5b8c7ab1-0002-ce21-3135-333539343038,624500,-11718,3444.909006,197258.3548,86086.23237,174,4063.736255,scw-C3-JD-27
AT,5b8c7ab1-0002-ce28-3135-333539343038,624500,-11682,3444.909006,197258.3548,86086.23237,174,4063.736255,scw-C3-JD-27
AT,5b8c7ab1-0002-ce2f-3135-333539343038,624340,-11766.21009,3130.340089,48984.57374,18739.23697,45,1450.609981,scw-C3-JD-27
AT,5b8c7ab1-0002-ce32-3135-333539343038,624340,-11634.7209,3132.423333,47763.27113,18226.8432,45,1430.958474,scw-C3-JD-27
AT,5b8c7ab1-0002-ce35-3135-333539343038,624660,-11766.21009,3130.340089,48984.57374,18739.23697,45,1450.609981,scw-C3-JD-27
AT,5b8c7ab1-0002-ce38-3135-333539343038,624660,-11634.7209,3132.423333,47763.27113,18226.8432,45,1430.958474,scw-C3-JD-27
AT,5b8c7ab1-0002-ce3b-3135-333539343038,624628.5351,-11605.5525,2862.236337,127829.9187,53786.45762,45,2325.700343,scw-C3-JD-27
AT,5b8c7ab1-0002-ce3e-3135-333539343038,624628.5351,-11785.49628,2857.73776,127829.9361,53786.4658,45,2325.700447,scw-C3-JD-27
AT,5b8c7ab1-0002-ce41-3135-333539343038,624371.4649,-11605.5525,2862.236355,127829.9361,53786.46583,45,2325.700448,scw-C3-JD-27
AT,5b8c7ab1-0002-ce44-3135-333539343038,624371.4649,-11785.49627,2857.737743,127829.9187,53786.45766,45,2325.700344,scw-C3-JD-27
AT,5b8c7ab1-0002-ce47-3135-333539343038,624500,-10499.9999,3310.924405,518414.7366,234894.4811,123,5682.57744,scw-C3-JD-27
AT,5b8c7ab1-0002-ce4e-3135-333539343038,624500,-10517.9999,3444.909006,197258.3548,86086.23237,174,4063.736255,scw-C3-JD-27
AT,5b8c7ab1-0002-ce55-3135-333539343038,624500,-10481.9999,3444.909006,197258.3548,86086.23237,174,4063.736255,scw-C3-JD-27
AT,5b8c7ab1-0002-ce5c-3135-333539343038,624340,-10566.20999,3160.340089,48984.57374,18739.23697,45,1450.609981,scw-C3-JD-27
AT,5b8c7ab1-0002-ce5f-3135-333539343038,624340,-10434.7208,3162.423333,47763.27113,18226.8432,45,1430.958474,scw-C3-JD-27
AT,5b8c7ab1-0002-ce62-3135-333539343038,624660,-10566.20999,3160.340089,48984.57374,18739.23697,45,1450.609981,scw-C3-JD-27
AT,5b8c7ab1-0002-ce65-3135-333539343038,624660,-10434.7208,3162.423333,47763.27113,18226.8432,45,1430.958474,scw-C3-JD-27
AT,5b8c7ab1-0002-ce68-3135-333539343038,624628.5351,-10405.5524,2892.236337,127829.9187,53786.45762,45,2325.700343,scw-C3-JD-27
AT,5b8c7ab1-0002-ce6b-3135-333539343038,624628.5351,-10585.49618,2887.73776,127829.9361,53786.4658,45,2325.700447,scw-C3-JD-27
AT,5b8c7ab1-0002-ce6e-3135-333539343038,624371.4649,-10405.5524,2892.236355,127829.9361,53786.46583,45,2325.700448,scw-C3-JD-27
AT,5b8c7ab1-0002-ce71-3135-333539343038,624371.4649,-10585.49617,2887.737743,127829.9187,53786.45766,45,2325.700344,scw-C3-JD-27
AT,5b8c7ab1-0002-ce74-3135-333539343038,624581.6697,4696.189232,2886.579025,330514.1772,73199.99504,48,6388.866897,scw-C3-JD-27
AT,5b8c7ab1-0002-ce77-3135-333539343038,624418.3302,4696.189233,2886.579033,330514.161,73199.98789,48,6388.866772,scw-C3-JD-27
AT,5b8c7ab1-0002-ce7a-3135-333539343038,624581.6697,3496.189132,2916.579025,330514.1772,73199.99504,48,6388.866897,scw-C3-JD-27
AT,5b8c7ab1-0002-ce7d-3135-333539343038,624418.3302,3496.189133,2916.579033,330514.161,73199.98789,48,6388.866772,scw-C3-JD-27
AT,5b8c7ab1-0002-ce80-3135-333539343038,624500,4700.000049,3294.189657,549182.5196,249695.5731,123,5799.137355,scw-C3-JD-27
AT,5b8c7ab1-0002-ce87-3135-333539343038,624500,4718.000049,3444.909006,197258.3548,86086.23237,174,4063.736255,scw-C3-JD-27
AT,5b8c7ab1-0002-ce8e-3135-333539343038,624500,4682.000049,3444.909006,197258.3548,86086.23237,174,4063.736255,scw-C3-JD-27
AT,5b8c7ab1-0002-ce95-3135-333539343038,624340,4766.210136,3130.340089,48984.57374,18739.23697,45,1450.609981,scw-C3-JD-27
AT,5b8c7ab1-0002-ce98-3135-333539343038,624340,4634.720947,3132.423333,47763.27113,18226.8432,45,1430.958474,scw-C3-JD-27
AT,5b8c7ab1-0002-ce9b-3135-333539343038,624660,4766.210136,3130.340089,48984.57374,18739.23697,45,1450.609981,scw-C3-JD-27
AT,5b8c7ab1-0002-ce9e-3135-333539343038,624660,4634.720947,3132.423333,47763.27113,18226.8432,45,1430.958474,scw-C3-JD-27
AT,5b8c7ab1-0002-cea1-3135-333539343038,624628.5351,4605.552547,2862.236337,127829.9187,53786.45762,45,2325.700343,scw-C3-JD-27
AT,5b8c7ab1-0002-cea4-3135-333539343038,624628.5351,4785.496324,2857.73776,127829.9361,53786.4658,45,2325.700447,scw-C3-JD-27
AT,5b8c7ab1-0002-cea7-3135-333539343038,624371.4649,4605.552548,2862.236355,127829.9361,53786.46583,45,2325.700448,scw-C3-JD-27
AT,5b8c7ab1-0002-ceaa-3135-333539343038,624371.4649,4785.496324,2857.737743,127829.9187,53786.45766,45,2325.700344,scw-C3-JD-27
AT,5b8c7ab1-0002-cead-3135-333539343038,624500,3499.999949,3310.924405,518414.7366,234894.4811,123,5682.57744,scw-C3-JD-27
AT,5b8c7ab1-0002-ceb4-3135-333539343038,624500,3517.999949,3444.909006,197258.3548,86086.23237,174,4063.736255,scw-C3-JD-27
AT,5b8c7ab1-0002-cebb-3135-333539343038,624500,3481.999949,3444.909006,197258.3548,86086.23237,174,4063.736255,scw-C3-JD-27
AT,5b8c7ab1-0002-cec2-3135-333539343038,624340,3566.210036,3160.340089,48984.57374,18739.23697,45,1450.609981,scw-C3-JD-27
AT,5b8c7ab1-0002-cec5-3135-333539343038,624340,3434.720847,3162.423333,47763.27113,18226.8432,45,1430.958474,scw-C3-JD-27
AT,5b8c7ab1-0002-cec8-3135-333539343038,624660,3566.210036,3160.340089,48984.57374,18739.23697,45,1450.609981,scw-C3-JD-27
AT,5b8c7ab1-0002-cecb-3135-333539343038,624660,3434.720847,3162.423333,47763.27113,18226.8432,45,1430.958474,scw-C3-JD-27
AT,5b8c7ab1-0002-cece-3135-333539343038,624628.5351,3405.552447,2892.236337,127829.9187,53786.45762,45,2325.700343,scw-C3-JD-27
AT,5b8c7ab1-0002-ced1-3135-333539343038,624628.5351,3585.496224,2887.73776,127829.9361,53786.4658,45,2325.700447,scw-C3-JD-27
AT,5b8c7ab1-0002-ced4-3135-333539343038,624371.4649,3405.552448,2892.236355,127829.9361,53786.46583,45,2325.700448,scw-C3-JD-27
AT,5b8c7ab1-0002-ced7-3135-333539343038,624371.4649,3585.496224,2887.737743,127829.9187,53786.45766,45,2325.700344,scw-C3-JD-27
RF,5b8c7ab1-0002-ceda-3135-333539343038,622624.5,4224.499995,660.0004768,1859320.97,882310.3724,132,16311.37095,scw-C3-JD-27
RF,5b8c7ab1-0002-cedd-3135-333539343038,622624.5,4350.000016,660.0004691,1005412,448680,12,15492,scw-C3-JD-27
RF,5b8c7ab1-0002-cee0-3135-333539343038,622624.5,4224.499995,1510.000477,1859320.97,882310.3724,132,16311.37095,scw-C3-JD-27
RF,5b8c7ab1-0002-cee3-3135-333539343038,622624.5,4350.000016,1510.000469,1005412,448680,12,15492,scw-C3-JD-27
RF,5b8c7ab1-0002-cee6-3135-333539343038,622624.5,4224.499995,2342.000477,1859320.97,882310.3724,132,16311.37095,scw-C3-JD-27
RF,5b8c7ab1-0002-cee9-3135-333539343038,622624.5,4350.000016,2342.000469,1005412,448680,12,15492,scw-C3-JD-27
RF,5b8c7ab1-0002-ceec-3135-333539343038,628531.3805,4224.500028,660.0004768,272903.4414,127248.6646,72,3355.685377,scw-C3-JD-27
RF,5b8c7ab1-0002-ceef-3135-333539343038,628527.5,4350.000016,660.0004705,149420,65400,12,2716,scw-C3-JD-27
RF,5b8c7ab1-0002-cef2-3135-333539343038,628531.3805,4224.500028,1510.000477,272903.4414,127248.6646,72,3355.685377,scw-C3-JD-27
RF,5b8c7ab1-0002-cef5-3135-333539343038,628527.5,4350.000016,1510.000471,149420,65400,12,2716,scw-C3-JD-27
RF,5b8c7ab1-0002-cef8-3135-333539343038,628531.3805,4224.500028,2342.000477,272903.4414,127248.6646,72,3355.685377,scw-C3-JD-27
RF,5b8c7ab1-0002-cefb-3135-333539343038,628527.5,4350.000016,2342.000471,149420,65400,12,2716,scw-C3-JD-27
RF,5b8c7ab1-0002-cefe-3135-333539343038,626375.5,4224.499995,660.0005745,1859320.97,882310.3723,132,16311.37095,scw-C3-JD-27
RF,5b8c7ab1-0002-cf01-3135-333539343038,626375.5,4350.000016,660.0005667,1005412,448680,12,15492,scw-C3-JD-27
RF,5b8c7ab1-0002-cf04-3135-333539343038,626375.5,4224.499995,1510.000574,1859320.97,882310.3723,132,16311.37095,scw-C3-JD-27
RF,5b8c7ab1-0002-cf07-3135-333539343038,626375.5,4350.000016,1510.000567,1005412,448680,12,15492,scw-C3-JD-27
RF,5b8c7ab1-0002-cf0a-3135-333539343038,626375.5,4224.499995,2342.000574,1859320.97,882310.3724,132,16311.37095,scw-C3-JD-27
RF,5b8c7ab1-0002-cf0d-3135-333539343038,626375.5,4350.000016,2342.000567,1005412,448680,12,15492,scw-C3-JD-27
RF,5b8c7ab1-0002-cf10-3135-333539343038,622004,4186.945044,1085.000401,291849.1539,132163.6778,72,4267.685468,scw-C3-JD-27
RF,5b8c7ab1-0002-cf13-3135-333539343038,623246,4186.945044,1085.0004,291849.1539,132163.6778,72,4267.685468,scw-C3-JD-27
RF,5b8c7ab1-0002-cf16-3135-333539343038,622625,4100.000016,1322.434293,378705.5201,74400.00373,108,9979.382921,scw-C3-JD-27
RF,5b8c7ab1-0002-cf19-3135-333539343038,622625,4100.000016,847.5666706,378705.5238,74400,108,9979.382978,scw-C3-JD-27
RF,5b8c7ab1-0002-cf1c-3135-333539343038,625754,4186.945044,1085.000401,291849.1539,132163.6778,72,4267.685468,scw-C3-JD-27
RF,5b8c7ab1-0002-cf1f-3135-333539343038,626996,4186.945044,1085.0004,291849.1539,132163.6778,72,4267.685468,scw-C3-JD-27
RF,5b8c7ab1-0002-cf22-3135-333539343038,626375,4100.000016,1322.434293,378705.5201,74400.00373,108,9979.382921,scw-C3-JD-27
RF,5b8c7ab1-0002-cf25-3135-333539343038,626375,4100.000016,847.5666706,378705.5238,74400,108,9979.382978,scw-C3-JD-27
RF,5b8c7ab1-0002-cf28-3135-333539343038,618875,4224.499995,660.0004768,1859818.971,882547.3728,132,16315.37095,scw-C3-JD-27
RF,5b8c7ab1-0002-cf2b-3135-333539343038,618875,4350.000016,660.0004691,1005680,448799.9998,12,15496,scw-C3-JD-27
RF,5b8c7ab1-0002-cf2e-3135-333539343038,618875,4224.499995,1510.000477,1859818.971,882547.3728,132,16315.37095,scw-C3-JD-27
RF,5b8c7ab1-0002-cf31-3135-333539343038,618875,4350.000016,1510.000469,1005680,448799.9998,12,15496,scw-C3-JD-27
RF,5b8c7ab1-0002-cf34-3135-333539343038,618875,4224.499995,2342.000477,1859818.971,882547.3728,132,16315.37095,scw-C3-JD-27
RF,5b8c7ab1-0002-cf37-3135-333539343038,618875,4350.000016,2342.000469,1005680,448799.9998,12,15496,scw-C3-JD-27
RF,5b8c7ab1-0002-cf3a-3135-333539343038,618254,4186.945044,1085.000401,291849.1539,132163.6778,72,4267.685468,scw-C3-JD-27
RF,5b8c7ab1-0002-cf3d-3135-333539343038,619496,4186.945044,1085.0004,291849.1539,132163.6778,72,4267.685468,scw-C3-JD-27
RF,5b8c7ab1-0002-cf40-3135-333539343038,618875,4100.000016,1322.434293,378705.5201,74400.00373,108,9979.382921,scw-C3-JD-27
RF,5b8c7ab1-0002-cf43-3135-333539343038,618875,4100.000016,847.5666706,378705.5238,74400,108,9979.382978,scw-C3-JD-27
RF,5b8c7ab1-0002-cf46-3135-333539343038,615593.4884,4224.499998,659.9999291,1393403.519,660498.7031,72,12355.6855,scw-C3-JD-27
RF,5b8c7ab1-0002-cf49-3135-333539343038,615597.5,4350.000016,659.9999015,752420.0001,335400.0001,12,11716,scw-C3-JD-27
RF,5b8c7ab1-0002-cf4c-3135-333539343038,615593.4884,4224.499998,1509.999929,1393403.519,660498.7031,72,12355.6855,scw-C3-JD-27
RF,5b8c7ab1-0002-cf4f-3135-333539343038,615597.5,4350.000016,1509.999902,752420.0001,335400.0001,12,11716,scw-C3-JD-27
RF,5b8c7ab1-0002-cf52-3135-333539343038,615593.4884,4224.499998,2341.999929,1393403.519,660498.7031,72,12355.6855,scw-C3-JD-27
RF,5b8c7ab1-0002-cf55-3135-333539343038,615597.5,4350.000016,2341.999902,752420.0001,335400.0001,12,11716,scw-C3-JD-27
RF,5b8c7ab1-0002-cf58-3135-333539343038,614879,4186.945044,1084.999931,291849.1539,132163.6778,72,4267.685468,scw-C3-JD-27
RF,5b8c7ab1-0002-cf5b-3135-333539343038,616121,4186.945044,1084.999931,291849.1539,132163.6778,72,4267.685468,scw-C3-JD-27
RF,5b8c7ab1-0002-cf5e-3135-333539343038,615500,4100.000016,1322.433823,378705.5201,74400.00373,108,9979.382921,scw-C3-JD-27
RF,5b8c7ab1-0002-cf61-3135-333539343038,615500,4100.000016,847.5662008,378705.5238,74400,108,9979.382978,scw-C3-JD-27
RF,5b8c7ab1-0002-cf64-3135-333539343038,622624.5,-11224.5,660.0004771,1859320.97,882310.3723,132,16311.37095,scw-C3-JD-27
RF,5b8c7ab1-0002-cf67-3135-333539343038,622624.5,-11350.00002,660.0004691,1005412,448680,12,15492,scw-C3-JD-27
RF,5b8c7ab1-0002-cf6a-3135-333539343038,622624.5,-11224.5,1510.000477,1859320.97,882310.3724,132,16311.37095,scw-C3-JD-27
RF,5b8c7ab1-0002-cf6d-3135-333539343038,622624.5,-11350.00002,1510.000469,1005412,448680,12,15492,scw-C3-JD-27
RF,5b8c7ab1-0002-cf70-3135-333539343038,622624.5,-11224.5,2342.000477,1859320.97,882310.3724,132,16311.37095,scw-C3-JD-27
RF,5b8c7ab1-0002-cf73-3135-333539343038,622624.5,-11350.00002,2342.000469,1005412,448680,12,15492,scw-C3-JD-27
RF,5b8c7ab1-0002-cf76-3135-333539343038,628531.3805,-11224.50003,660.0004771,272903.4414,127248.6646,72,3355.685377,scw-C3-JD-27
RF,5b8c7ab1-0002-cf79-3135-333539343038,628527.5,-11350.00002,660.0004705,149420,65400,12,2716,scw-C3-JD-27
RF,5b8c7ab1-0002-cf7c-3135-333539343038,628531.3805,-11224.50003,1510.000477,272903.4414,127248.6646,72,3355.685377,scw-C3-JD-27
RF,5b8c7ab1-0002-cf7f-3135-333539343038,628527.5,-11350.00002,1510.000471,149420,65400,12,2716,scw-C3-JD-27
RF,5b8c7ab1-0002-cf82-3135-333539343038,628531.3805,-11224.50003,2342.000477,272903.4414,127248.6646,72,3355.685377,scw-C3-JD-27
RF,5b8c7ab1-0002-cf85-3135-333539343038,628527.5,-11350.00002,2342.000471,149420,65400,12,2716,scw-C3-JD-27
RF,5b8c7ab1-0002-cf88-3135-333539343038,626375.5,-11224.5,660.0005748,1859320.97,882310.3723,132,16311.37095,scw-C3-JD-27
RF,5b8c7ab1-0002-cf8b-3135-333539343038,626375.5,-11350.00002,660.0005667,1005412,448680,12,15492,scw-C3-JD-27
RF,5b8c7ab1-0002-cf8e-3135-333539343038,626375.5,-11224.5,1510.000575,1859320.97,882310.3723,132,16311.37095,scw-C3-JD-27
RF,5b8c7ab1-0002-cf91-3135-333539343038,626375.5,-11350.00002,1510.000567,1005412,448680,12,15492,scw-C3-JD-27
RF,5b8c7ab1-0002-cf94-3135-333539343038,626375.5,-11224.5,2342.000575,1859320.97,882310.3724,132,16311.37095,scw-C3-JD-27
RF,5b8c7ab1-0002-cf97-3135-333539343038,626375.5,-11350.00002,2342.000567,1005412,448680,12,15492,scw-C3-JD-27
RF,5b8c7ab1-0002-cf9a-3135-333539343038,622004,-11186.94505,1085.0004,291849.1539,132163.6778,72,4267.685468,scw-C3-JD-27
RF,5b8c7ab1-0002-cf9d-3135-333539343038,623246,-11186.94505,1085.0004,291849.1539,132163.6778,72,4267.685468,scw-C3-JD-27
RF,5b8c7ab1-0002-cfa0-3135-333539343038,622625,-11100.00002,1322.434292,378705.518,74400,108,9979.382891,scw-C3-JD-27
RF,5b8c7ab1-0002-cfa3-3135-333539343038,622625,-11100.00002,847.5666692,378705.5259,74400.00373,108,9979.383009,scw-C3-JD-27
RF,5b8c7ab1-0002-cfa6-3135-333539343038,625754,-11186.94505,1085.0004,291849.1539,132163.6778,72,4267.685468,scw-C3-JD-27
RF,5b8c7ab1-0002-cfa9-3135-333539343038,626996,-11186.94505,1085.0004,291849.1539,132163.6778,72,4267.685468,scw-C3-JD-27
RF,5b8c7ab1-0002-cfac-3135-333539343038,626375,-11100.00002,1322.434292,378705.518,74400,108,9979.382891,scw-C3-JD-27
RF,5b8c7ab1-0002-cfaf-3135-333539343038,626375,-11100.00002,847.5666692,378705.5259,74400.00373,108,9979.383009,scw-C3-JD-27
RF,5b8c7ab1-0002-cfb2-3135-333539343038,618875,-11224.5,660.0004771,1859818.971,882547.3727,132,16315.37095,scw-C3-JD-27
RF,5b8c7ab1-0002-cfb5-3135-333539343038,618875,-11350.00002,660.0004691,1005680,448799.9998,12,15496,scw-C3-JD-27
RF,5b8c7ab1-0002-cfb8-3135-333539343038,618875,-11224.5,1510.000477,1859818.971,882547.3728,132,16315.37095,scw-C3-JD-27
RF,5b8c7ab1-0002-cfbb-3135-333539343038,618875,-11350.00002,1510.000469,1005680,448799.9998,12,15496,scw-C3-JD-27
RF,5b8c7ab1-0002-cfbe-3135-333539343038,618875,-11224.5,2342.000477,1859818.971,882547.3728,132,16315.37095,scw-C3-JD-27
RF,5b8c7ab1-0002-cfc1-3135-333539343038,618875,-11350.00002,2342.000469,1005680,448799.9998,12,15496,scw-C3-JD-27
RF,5b8c7ab1-0002-cfc4-3135-333539343038,618254,-11186.94505,1085.0004,291849.1539,132163.6778,72,4267.685468,scw-C3-JD-27
RF,5b8c7ab1-0002-cfc7-3135-333539343038,619496,-11186.94505,1085.0004,291849.1539,132163.6778,72,4267.685468,scw-C3-JD-27
RF,5b8c7ab1-0002-cfca-3135-333539343038,618875,-11100.00002,1322.434292,378705.518,74400,108,9979.382891,scw-C3-JD-27
RF,5b8c7ab1-0002-cfcd-3135-333539343038,618875,-11100.00002,847.5666692,378705.5259,74400.00373,108,9979.383009,scw-C3-JD-27
RF,5b8c7ab1-0002-cfd0-3135-333539343038,615593.4884,-11224.5,659.9999294,1393403.519,660498.7031,72,12355.6855,scw-C3-JD-27
RF,5b8c7ab1-0002-cfd3-3135-333539343038,615597.5,-11350.00002,659.9999015,752420.0001,335400.0001,12,11716,scw-C3-JD-27
RF,5b8c7ab1-0002-cfd6-3135-333539343038,615593.4884,-11224.5,1509.999929,1393403.519,660498.7031,72,12355.6855,scw-C3-JD-27
RF,5b8c7ab1-0002-cfd9-3135-333539343038,615597.5,-11350.00002,1509.999902,752420.0001,335400.0001,12,11716,scw-C3-JD-27
RF,5b8c7ab1-0002-cfdc-3135-333539343038,615593.4884,-11224.5,2341.999929,1393403.519,660498.7031,72,12355.6855,scw-C3-JD-27
RF,5b8c7ab1-0002-cfdf-3135-333539343038,615597.5,-11350.00002,2341.999902,752420.0001,335400.0001,12,11716,scw-C3-JD-27
RF,5b8c7ab1-0002-cfe2-3135-333539343038,614879,-11186.94505,1084.999931,291849.1539,132163.6778,72,4267.685468,scw-C3-JD-27
RF,5b8c7ab1-0002-cfe5-3135-333539343038,616121,-11186.94505,1084.999931,291849.1539,132163.6778,72,4267.685468,scw-C3-JD-27
RF,5b8c7ab1-0002-cfe8-3135-333539343038,615500,-11100.00002,1322.433822,378705.518,74400,108,9979.38289,scw-C3-JD-27
RF,5b8c7ab1-0002-cfeb-3135-333539343038,615500,-11100.00002,847.5661995,378705.5259,74400.00373,108,9979.383009,scw-C3-JD-27
IR,5b8c7ab1-0002-cfee-3135-333539343038,619344.0097,-20425.9276,2339.792584,5443421.39,2469122.276,42,42434.0698,scw-C3-JD-27
IR,5b8c7ab1-0002-cff5-3135-333539343038,619344.0097,-20482.42184,1812.812127,5443421.39,2469122.276,42,42434.0698,scw-C3-JD-27
IR,5b8c7ab1-0002-cffc-3135-333539343038,626655.9834,-20482.36508,1812.806043,2275421.341,1029122.254,42,18434.06943,scw-C3-JD-27
IR,5b8c7ab1-0002-d003-3135-333539343038,626655.9834,-20425.87084,2339.786499,2275421.341,1029122.254,42,18434.06943,scw-C3-JD-27
IR,5b8c7ab1-0002-d00a-3135-333539343038,626359.8783,-20530.48579,1551.446337,1633345.206,738842.2559,42,15846.06943,scw-C3-JD-27
IR,5b8c7ab1-0002-d011-3135-333539343038,626359.8783,-20473.99156,2078.426793,1633345.206,738842.256,42,15846.06943,scw-C3-JD-27
IR,5b8c7ab1-0002-d018-3135-333539343038,622640.1217,-20530.48579,1551.446337,1633345.206,738842.2559,42,15846.06943,scw-C3-JD-27
IR,5b8c7ab1-0002-d01f-3135-333539343038,622640.1217,-20473.99156,2078.426793,1633345.206,738842.256,42,15846.06943,scw-C3-JD-27
IR,5b8c7ab1-0002-d026-3135-333539343038,619344.0097,13425.9276,2339.792584,5443421.39,2469122.276,42,42434.0698,scw-C3-JD-27
IR,5b8c7ab1-0002-d02d-3135-333539343038,619344.0097,13482.42184,1812.812127,5443421.39,2469122.276,42,42434.0698,scw-C3-JD-27
IR,5b8c7ab1-0002-d034-3135-333539343038,626655.9834,13482.36508,1812.806043,2275421.341,1029122.254,42,18434.06943,scw-C3-JD-27
IR,5b8c7ab1-0002-d03b-3135-333539343038,626655.9834,13425.87084,2339.786499,2275421.341,1029122.254,42,18434.06943,scw-C3-JD-27
IR,5b8c7ab1-0002-d042-3135-333539343038,626359.8783,13530.48579,1551.446337,1633345.206,738842.2559,42,15846.06943,scw-C3-JD-27
IR,5b8c7ab1-0002-d04d-3135-333539343038,626359.8783,13473.99156,2078.426793,1633345.206,738842.2559,42,15846.06943,scw-C3-JD-27
IR,5b8c7ab1-0002-d054-3135-333539343038,622640.1217,13530.48579,1551.446337,1633345.206,738842.2559,42,15846.06943,scw-C3-JD-27
IR,5b8c7ab1-0002-d05b-3135-333539343038,622640.1217,13473.99156,2078.426793,1633345.206,738842.2559,42,15846.06943,scw-C3-JD-27
IB,5b8c7ab1-0002-d062-3135-333539343038,628250,12009.70286,2487.935804,2496132.635,1193579.505,1028,25525.8988,scw-C3-JD-27
